1,11.59462,6.05639,0.008,0.032,0.0,0.1,12.085383653640747
2,12.21505,6.67556,0.004,0.028,1.0,0.1,12.6633780002594
201,11.0603,5.29876,0.004,0.026,5.0,0.1,119.18293714523315
201,11.05979,5.29853,0.004,0.03,5.0,0.1,119.75140905380249
202,11.05783,5.29749,0.004,0.028,5.0,0.1,121.04512763023376
400,10.94668,5.29865,0.008,0.022,4.0,0.1,226.4358582496643
400,10.94512,5.29703,0.01,0.04,4.0,0.1,226.2725899219513
401,10.94492,5.29724,0.012,0.03,5.0,0.1,226.96671676635742
402,10.94424,5.29794,0.0,0.032,4.0,0.1,227.46117901802063
600,10.83406,5.29789,0.006,0.032,5.0,0.1,334.73975563049316
601,10.8321,5.29701,0.006,0.034,5.0,0.1,334.5232181549072
801,10.71861,5.29255,0.01,0.046,4.0,0.1,440.8637375831604
801,10.71959,5.2938,0.008,0.036,6.0,0.1,441.6166298389435
802,10.71833,5.29326,0.002,0.036,5.0,0.1,442.19489073753357
1000,10.60954,5.29046,0.004,0.026,6.0,0.1,547.3613557815552
1000,10.58526,5.26649,0.01,0.03,5.0,0.1,547.4664542675018
1002,10.59799,5.27971,0.006,0.038,5.0,0.1,547.7844343185425
1002,10.59824,5.27996,0.016,0.04,5.0,0.1,548.4087026119232
1201,10.4827,5.26941,0.01,0.046,5.0,0.1,654.3339893817902
1201,10.49089,5.2776,0.002,0.03,5.0,0.1,653.2884213924408
1202,10.46416,5.25251,0.004,0.038,3.0,0.1,655.0920212268829
1400,10.33993,5.2296,0.006,0.054,5.0,0.1,760.8697793483734
1400,10.35769,5.24737,0.002,0.048,5.0,0.1,761.187427520752
1401,10.36135,5.25128,0.01,0.054,5.0,0.1,761.5447211265564
1600,10.18207,5.17227,0.01,0.058,5.0,0.1,867.3685698509216
1601,10.1901,5.18079,0.014,0.052,5.0,0.1,867.8474178314209
1602,10.19377,5.1849,0.008,0.052,5.0,0.1,867.9029171466827
1800,10.13618,5.22517,0.014,0.056,5.0,0.1,973.8612787723541
1800,10.12163,5.21061,0.004,0.034,6.0,0.1,974.1279232501984
1801,10.10373,5.19322,0.016,0.064,4.0,0.1,974.520345211029
2000,9.86598,5.05095,0.022,0.09,5.0,0.1,1079.8392062187195
2000,9.95222,5.13718,0.018,0.072,5.0,0.1,1079.9813652038574
2001,9.93067,5.11628,0.018,0.07,5.0,0.1,1079.9929082393646
2002,9.94666,5.13246,0.026,0.074,5.0,0.1,1080.9563615322113
2200,9.79256,5.07158,0.012,0.074,5.0,0.1,1186.7185730934143
2200,9.82293,5.10196,0.014,0.078,6.0,0.1,1185.6105389595032
2201,9.76342,5.04314,0.014,0.084,4.0,0.1,1187.4044618606567
2202,9.82178,5.10241,0.016,0.088,5.0,0.1,1188.3633842468262
2400,9.66826,5.03959,0.018,0.096,5.0,0.1,1293.629156589508
2401,9.65692,5.02899,0.026,0.106,5.0,0.1,1294.3057730197906
2600,9.51275,4.97413,0.028,0.112,5.0,0.1,1400.30832529068
2602,9.53759,4.99976,0.026,0.09,4.0,0.1,1400.220493555069
2602,9.51567,4.97805,0.028,0.1,4.0,0.1,1400.7809734344482
2802,9.42189,4.97188,0.032,0.106,5.0,0.1,1507.012015581131
2802,9.43706,4.98706,0.024,0.114,5.0,0.1,1507.1426620483398
2802,9.40285,4.95285,0.024,0.098,5.0,0.1,1507.4771978855133
3000,9.34596,4.98114,0.026,0.11,6.0,0.1,1613.7480492591858
3000,9.37555,5.01084,0.024,0.096,5.0,0.1,1613.7142672538757
3200,9.15224,4.87089,0.026,0.132,4.0,0.1,1719.9362435340881
3400,9.12731,4.92769,0.024,0.108,5.0,0.1,1825.1842217445374
3400,9.11782,4.91823,0.05,0.114,5.0,0.1,1824.9225199222565
3402,9.06485,4.86605,0.022,0.132,5.0,0.1,1826.5074453353882
3402,9.09527,4.89645,0.032,0.134,5.0,0.1,1826.462962627411
3601,8.94634,4.82771,0.03,0.132,5.0,0.1,1932.6713852882385
3601,8.93952,4.82086,0.036,0.146,5.0,0.1,1932.5512156486511
3602,8.885,4.76689,0.034,0.152,4.0,0.1,1932.9344372749329
3800,8.80347,4.76236,0.044,0.168,5.0,0.1,2038.269986152649
3800,8.82847,4.78737,0.048,0.15,5.0,0.1,2038.3695275783539
3802,8.85174,4.81139,0.046,0.154,5.0,0.1,2038.6762595176697
3802,8.86084,4.82049,0.036,0.128,5.0,0.1,2039.2517745494843
4002,8.71564,4.75169,0.036,0.174,5.0,0.1,2145.734412431717
4002,8.53604,4.57208,0.072,0.202,6.0,0.1,2145.209048986435
4002,8.70329,4.73933,0.034,0.144,6.0,0.1,2146.6718921661377
4400,8.38134,4.56391,0.062,0.192,5.0,0.1,2358.0936901569366
4400,8.50535,4.68796,0.052,0.18,6.0,0.1,2358.313255548477
4401,8.4825,4.6655,0.062,0.19,5.0,0.1,2358.1629724502563
4402,8.52139,4.70504,0.046,0.17,4.0,0.1,2359.2566237449646
4601,8.32084,4.5747,0.06,0.202,5.0,0.1,2464.4191410541534
4601,8.37752,4.63139,0.066,0.2,5.0,0.1,2464.7914094924927
4602,8.27656,4.53142,0.072,0.234,5.0,0.1,2465.7585849761963
4800,8.25421,4.57723,0.07,0.202,5.0,0.1,2571.8893945217133
4801,8.24467,4.56854,0.072,0.194,5.0,0.1,2571.3746604919434
5001,8.23659,4.628,0.058,0.196,6.0,0.1,2677.9368817806244
5001,8.14454,4.53595,0.08,0.224,5.0,0.1,2677.944533586502
5002,8.22376,4.616,0.058,0.21,5.0,0.1,2677.9164657592773
5200,7.997,4.45444,0.056,0.218,5.0,0.1,2783.280407190323
5202,7.98118,4.43889,0.092,0.248,5.0,0.1,2785.1556782722473
5202,7.96805,4.42588,0.082,0.236,5.0,0.1,2785.0833988189697
5401,7.86625,4.38774,0.084,0.258,5.0,0.1,2890.644215106964
5400,7.9574,4.47873,0.08,0.226,6.0,0.1,2890.8560168743134
5401,7.93631,4.45779,0.088,0.238,6.0,0.1,2891.2132036685944
5402,7.90497,4.42734,0.064,0.266,4.0,0.1,2891.4681363105774
5601,7.83006,4.41396,0.07,0.248,6.0,0.1,2997.7440531253815
5601,7.68209,4.26618,0.088,0.3,5.0,0.1,2997.7843384742737
5800,7.57435,4.21965,0.128,0.302,5.0,0.1,3104.3132948875427
5802,7.65328,4.29893,0.088,0.266,6.0,0.1,3105.400535106659
6000,7.72722,4.43287,0.084,0.216,6.0,0.1,3210.685476541519
6001,7.51276,4.21859,0.088,0.28,5.0,0.1,3210.365667104721
6200,7.38428,4.14844,0.12,0.31,5.0,0.1,3315.7976489067078
6202,7.27529,4.0399,0.118,0.352,5.0,0.1,3317.355349779129
6201,7.38162,4.14623,0.114,0.304,4.0,0.1,3317.4487249851227
6400,7.35884,4.18046,0.116,0.294,5.0,0.1,3422.6368243694305
6401,7.46024,4.28209,0.108,0.276,5.0,0.1,3423.3740422725677
6400,7.43037,4.25198,0.12,0.284,5.0,0.1,3422.2649414539337
6402,7.38443,4.20673,0.112,0.312,4.0,0.1,3423.9458854198456
6602,7.19889,4.07666,0.1,0.312,5.0,0.1,3530.559792995453
6602,7.19421,4.07197,0.114,0.324,5.0,0.1,3530.584226846695
6600,7.32486,4.20249,0.114,0.294,4.0,0.1,3530.637598991394
6800,7.16682,4.09881,0.134,0.324,5.0,0.1,3635.2223827838898
6800,7.36332,4.29531,0.09,0.254,5.0,0.1,3634.577728033066
6801,7.0213,3.95377,0.136,0.358,4.0,0.1,3636.8081827163696
7002,7.01588,4.00178,0.134,0.392,5.0,0.1,3743.4574081897736
7001,7.04721,4.03311,0.154,0.346,4.0,0.1,3743.693988800049
7002,7.12753,4.11356,0.118,0.322,5.0,0.1,3743.6691193580627
7200,7.15577,4.19264,0.122,0.302,5.0,0.1,3849.720368862152
7200,7.09061,4.12757,0.12,0.302,4.0,0.1,3850.190320968628
7201,7.14668,4.18364,0.136,0.32,6.0,0.1,3850.4295225143433
7401,7.00424,4.09219,0.148,0.314,5.0,0.1,3957.8445966243744
7401,6.9139,4.00185,0.15,0.35,6.0,0.1,3957.91645860672
7402,6.91964,4.00778,0.134,0.348,5.0,0.1,3957.478623151779
7601,6.7548,3.8919,0.158,0.378,5.0,0.1,4063.982157230377
7601,6.67963,3.81673,0.148,0.4,5.0,0.1,4064.800021648407
7602,6.72374,3.86128,0.168,0.362,4.0,0.1,4064.840573787689
7801,6.75474,3.94103,0.16,0.386,5.0,0.1,4170.566282510757
7801,6.80392,3.9902,0.144,0.346,5.0,0.1,4170.823123455048
7802,6.6961,3.88276,0.152,0.372,5.0,0.1,4170.688691854477
8000,6.45704,3.69028,0.174,0.406,5.0,0.1,4277.624352455139
8001,6.44895,3.68249,0.204,0.418,5.0,0.01,4278.527580738068
8201,6.34854,3.59196,0.206,0.436,5.0,0.01,4384.192584037781
8201,6.42975,3.67317,0.21,0.414,6.0,0.01,4384.064432382584
8202,6.2496,3.49306,0.208,0.456,5.0,0.01,4385.710206747055
8400,6.28984,3.53844,0.228,0.452,5.0,0.01,4489.891850709915
8401,6.22893,3.47761,0.22,0.446,5.0,0.01,4492.295554161072
8402,6.38682,3.63551,0.186,0.42,5.0,0.01,4492.572178840637
8602,6.32506,3.57898,0.182,0.44,5.0,0.01,4598.011309862137
8602,6.27298,3.5269,0.192,0.46,5.0,0.01,4598.46599650383
8802,6.44644,3.70554,0.194,0.424,5.0,0.01,4704.440300703049
8802,6.15778,3.41688,0.208,0.464,5.0,0.01,4704.531974315643
8802,6.22524,3.48434,0.272,0.462,5.0,0.01,4703.842319250107
9000,6.18811,3.45242,0.222,0.476,5.0,0.01,4810.947681188583
9000,6.30733,3.57164,0.2,0.464,5.0,0.01,4811.242121458054
9001,6.28034,3.54467,0.214,0.416,5.0,0.01,4811.803067445755
9002,6.32297,3.58733,0.204,0.448,5.0,0.01,4812.363836288452
9200,6.31665,3.58616,0.182,0.434,5.0,0.01,4918.337244510651
9202,6.25086,3.52042,0.216,0.464,4.0,0.01,4918.957795858383
9202,6.26321,3.53278,0.226,0.47,4.0,0.01,4919.195028305054
9400,6.27108,3.54575,0.22,0.456,5.0,0.01,5023.955554008484
9400,6.23056,3.50523,0.21,0.46,5.0,0.01,5024.17519569397
9401,6.28507,3.55977,0.208,0.464,4.0,0.01,5024.822414159775
9402,6.19066,3.46543,0.226,0.472,5.0,0.01,5026.092238664627
9600,6.34764,3.62754,0.21,0.442,5.0,0.01,5131.33097410202
9602,6.27365,3.55355,0.194,0.452,5.0,0.01,5131.805429697037
9602,6.15241,3.43231,0.234,0.464,6.0,0.01,5132.351126432419
9800,6.19318,3.47821,0.212,0.456,5.0,0.01,5237.311548233032
9801,6.20906,3.4941,0.232,0.476,4.0,0.01,5237.380598306656
10000,6.16011,3.45031,0.24,0.476,5.0,0.01,5343.51720905304
10000,6.1323,3.4225,0.22,0.496,6.0,0.01,5343.936686038971
10002,6.23172,3.52196,0.222,0.444,5.0,0.01,5344.30264878273
10002,6.04111,3.33135,0.242,0.492,5.0,0.01,5344.546084165573
10201,6.10492,3.40026,0.22,0.478,6.0,0.01,5451.223267793655
10201,6.06156,3.35693,0.216,0.5,4.0,0.01,5451.523229837418
10400,6.21479,3.51522,0.178,0.428,5.0,0.01,5556.061128377914
10400,6.00185,3.30228,0.24,0.502,5.0,0.01,5555.9514837265015
10400,6.22762,3.52806,0.218,0.472,5.0,0.01,5556.791084527969
10401,6.11571,3.41618,0.23,0.474,5.0,0.01,5557.296083450317
10402,6.24179,3.54232,0.21,0.462,4.0,0.01,5557.692287445068
10600,6.12825,3.43382,0.21,0.476,5.0,0.01,5663.566987037659
10800,5.98068,3.29129,0.222,0.502,6.0,0.01,5769.220860004425
10800,5.96494,3.27556,0.23,0.514,5.0,0.01,5768.863878488541
10801,6.22746,3.5381,0.218,0.472,5.0,0.01,5770.289276361465
10802,6.16305,3.47374,0.228,0.478,5.0,0.01,5771.122186660767
11002,6.00799,3.32375,0.272,0.482,5.0,0.01,5877.263914346695
11002,6.11115,3.42691,0.238,0.5,5.0,0.01,5877.234530687332
11002,5.98157,3.29732,0.26,0.518,7.0,0.01,5877.735803604126
11200,6.02166,3.34237,0.236,0.492,5.0,0.01,5982.551537036896
11200,5.92928,3.24998,0.224,0.518,5.0,0.01,5982.393917322159
11201,5.97828,3.29902,0.222,0.516,5.0,0.01,5983.335238933563
11202,6.021,3.34178,0.238,0.496,3.0,0.01,5983.833296060562
11400,6.09832,3.42409,0.248,0.458,5.0,0.01,6088.666084051132
11400,6.10745,3.43322,0.224,0.49,5.0,0.01,6089.338349342346
11402,5.87978,3.20558,0.258,0.524,5.0,0.01,6089.959336042404
11401,6.03354,3.35934,0.226,0.486,4.0,0.01,6090.024342536926
11600,6.13811,3.46896,0.214,0.47,5.0,0.01,6196.214979171753
11601,6.15487,3.48572,0.22,0.462,5.0,0.01,6195.236701726913
11800,6.15078,3.48662,0.222,0.456,4.0,0.01,6302.261898517609
11801,5.82092,3.15675,0.28,0.53,5.0,0.01,6302.657441139221
12000,6.01147,3.35227,0.27,0.508,5.0,0.01,6408.6643986701965
12000,5.954,3.2948,0.242,0.496,5.0,0.01,6408.905430793762
12001,6.12299,3.46382,0.238,0.482,5.0,0.01,6409.315820455551
12002,6.00139,3.34223,0.22,0.496,5.0,0.01,6409.844457864761
12201,6.11302,3.4588,0.198,0.468,5.0,0.01,6516.117566347122
12201,6.08836,3.43414,0.246,0.486,5.0,0.01,6516.467003822327
12202,5.95018,3.29599,0.258,0.49,5.0,0.01,6517.080459594727
12400,6.02326,3.37395,0.242,0.496,5.0,0.01,6622.101735591888
12401,5.99918,3.3499,0.226,0.48,5.0,0.01,6622.55402803421
12602,6.03708,3.39274,0.242,0.504,4.0,0.01,6728.292698144913
12602,5.9881,3.34377,0.222,0.494,4.0,0.01,6728.761125326157
12800,6.03506,3.39562,0.25,0.49,5.0,0.01,6834.221160888672
12801,5.89951,3.26009,0.262,0.532,4.0,0.01,6834.669675827026
13000,5.91365,3.27904,0.258,0.5,5.0,0.01,6940.408560991287
13000,5.85844,3.22383,0.25,0.554,5.0,0.01,6940.447061538696
13001,5.99151,3.35694,0.248,0.51,5.0,0.01,6941.646449804306
13201,5.83677,3.2071,0.23,0.544,5.0,0.01,7046.976233959198
13201,5.85373,3.22406,0.276,0.516,5.0,0.01,7048.124265909195
13202,5.80129,3.17165,0.282,0.516,5.0,0.01,7048.478226900101
13400,5.93325,3.30839,0.252,0.496,5.0,0.01,7153.380245447159
13401,5.88999,3.26518,0.24,0.5,5.0,0.01,7154.270336866379
13600,5.8011,3.1811,0.266,0.536,3.0,0.01,7259.018599271774
13601,5.78306,3.16308,0.28,0.558,4.0,0.01,7258.609684944153
13602,5.80019,3.18023,0.268,0.54,5.0,0.01,7260.715064764023
13800,5.72013,3.10491,0.296,0.544,6.0,0.01,7364.5353910923
13800,5.83649,3.22127,0.282,0.56,5.0,0.01,7365.640776634216
13802,5.72504,3.10987,0.278,0.554,5.0,0.01,7366.312246084213
13802,5.99124,3.37606,0.25,0.496,5.0,0.01,7366.6058123111725
14000,5.84737,3.23699,0.25,0.512,4.0,0.01,7473.094016551971
14002,5.76436,3.15399,0.294,0.524,5.0,0.01,7473.995351791382
14002,5.87581,3.26543,0.232,0.518,6.0,0.01,7473.9686489105225
14201,5.83619,3.2306,0.258,0.53,5.0,0.01,7580.238013505936
14201,5.86237,3.25679,0.262,0.536,5.0,0.01,7580.557290315628
14202,5.89049,3.28493,0.256,0.526,5.0,0.01,7581.124149560928
14401,5.89707,3.29626,0.238,0.504,4.0,0.01,7687.217864990234
14402,5.77101,3.1702,0.25,0.54,5.0,0.01,7687.293415784836
14600,5.70079,3.10471,0.26,0.55,3.0,0.01,7792.8535232543945
14602,5.77273,3.17667,0.256,0.564,5.0,0.01,7793.261651277542
14602,5.78416,3.18811,0.266,0.526,5.0,0.01,7793.527499914169
14801,5.73623,3.14487,0.248,0.532,5.0,0.01,7899.786803483963
14801,5.73597,3.14461,0.288,0.528,5.0,0.01,7899.734277009964
14801,5.8269,3.23554,0.248,0.518,5.0,0.01,7899.17883181572
14802,5.70094,3.10961,0.272,0.572,5.0,0.01,7900.370734453201
15001,5.84962,3.26302,0.268,0.53,4.0,0.01,8006.39266204834
15001,5.8244,3.2378,0.248,0.526,4.0,0.01,8005.721621274948
15200,5.86844,3.28655,0.264,0.54,3.0,0.01,8112.64947104454
15202,5.87502,3.29316,0.258,0.51,5.0,0.01,8113.079465389252
15202,5.66433,3.08247,0.288,0.536,5.0,0.01,8113.506984233856
15400,5.64217,3.06496,0.288,0.524,5.0,0.01,8218.85429596901
15402,5.73252,3.15533,0.26,0.558,5.0,0.01,8219.26799607277
15402,5.732,3.15482,0.314,0.518,5.0,0.01,8219.457315683365
15601,5.76107,3.18857,0.268,0.53,5.0,0.01,8326.795367002487
15600,5.80986,3.23731,0.256,0.552,5.0,0.01,8327.157069444656
15800,5.7129,3.14507,0.264,0.522,3.0,0.01,8432.308311223984
15802,5.68076,3.11293,0.328,0.54,5.0,0.01,8433.034408330917
15802,5.79493,3.22711,0.262,0.536,7.0,0.01,8433.330507040024
16000,5.67331,3.11011,0.276,0.568,5.0,0.01,8537.687324047089
16000,5.69811,3.1349,0.282,0.566,5.0,0.01,8538.80195260048
16001,5.79916,3.23599,0.252,0.53,5.0,0.001,8539.687132120132
16002,5.80698,3.24382,0.268,0.512,5.0,0.001,8539.870981693268
16202,5.488,2.9258,0.322,0.594,5.0,0.001,8646.38399887085
16202,5.56041,2.99821,0.298,0.578,5.0,0.001,8646.198776960373
16202,5.57298,3.01078,0.296,0.558,5.0,0.001,8646.4388153553
16400,5.59477,3.03304,0.286,0.556,6.0,0.001,8753.343341588974
16401,5.62775,3.06602,0.286,0.566,5.0,0.001,8753.75772356987
16600,5.71806,3.15681,0.288,0.54,5.0,0.001,8858.539200544357
16600,5.51233,2.95108,0.32,0.578,5.0,0.001,8858.376146316528
16601,5.73488,3.17363,0.252,0.532,5.0,0.001,8859.462302207947
16800,5.62624,3.06546,0.272,0.548,5.0,0.001,8965.59537243843
16800,5.58741,3.02664,0.308,0.572,5.0,0.001,8965.001073122025
16801,5.68773,3.12695,0.284,0.544,5.0,0.001,8965.96529173851
16802,5.70435,3.14358,0.254,0.578,5.0,0.001,8967.136342287064
17000,5.60337,3.04307,0.278,0.572,5.0,0.001,9071.399993181229
17001,5.66683,3.10653,0.266,0.514,5.0,0.001,9072.950791835785
17200,5.76296,3.20314,0.262,0.52,5.0,0.001,9179.291053056717
17201,5.68794,3.12813,0.274,0.568,5.0,0.001,9180.487390756607
17202,5.76869,3.20888,0.256,0.518,5.0,0.001,9179.610376119614
17400,5.67291,3.11356,0.296,0.556,7.0,0.001,9286.103877067566
17400,5.62748,3.06813,0.302,0.564,5.0,0.001,9286.137766599655
17401,5.59454,3.0352,0.286,0.574,5.0,0.001,9286.82382273674
17402,5.80865,3.24932,0.244,0.518,4.0,0.001,9286.765660524368
17601,5.69586,3.13701,0.284,0.564,5.0,0.001,9394.160766601562
17600,5.6519,3.09304,0.264,0.556,5.0,0.001,9393.287999629974
17602,5.62088,3.06203,0.31,0.564,3.0,0.001,9394.83569908142
17801,5.71046,3.15208,0.288,0.526,5.0,0.001,9500.866537809372
17801,5.72385,3.16547,0.256,0.54,7.0,0.001,9501.488915920258
17801,5.69867,3.14029,0.274,0.554,5.0,0.001,9500.677273750305
18000,5.5646,3.0067,0.29,0.572,5.0,0.001,9607.347714662552
18001,5.46482,2.90692,0.35,0.614,5.0,0.001,9608.074271678925
18002,5.72017,3.16227,0.238,0.544,3.0,0.001,9608.1954600811
18201,5.65556,3.09814,0.322,0.532,5.0,0.001,9715.19656920433
18201,5.55438,2.99695,0.318,0.582,6.0,0.001,9715.329912424088
18202,5.72516,3.16774,0.262,0.538,5.0,0.001,9716.110654115677
18400,5.68864,3.13169,0.268,0.532,5.0,0.001,9820.473138093948
18400,5.73817,3.18122,0.27,0.512,5.0,0.001,9821.088199138641
18401,5.7138,3.15685,0.3,0.552,5.0,0.001,9820.280667543411
18600,5.65542,3.09895,0.27,0.542,4.0,0.001,9927.658665418625
18601,5.77717,3.2207,0.236,0.53,5.0,0.001,9927.25624704361
18602,5.69513,3.13866,0.26,0.526,5.0,0.001,9929.485829591751
18800,5.61955,3.06355,0.288,0.548,5.0,0.001,10033.418197154999
18801,5.67903,3.12304,0.29,0.556,5.0,0.001,10035.075008392334
19000,5.63007,3.07455,0.31,0.538,5.0,0.001,10140.057940483093
19002,5.59086,3.03534,0.27,0.57,5.0,0.001,10140.921845436096
19001,5.69453,3.13901,0.252,0.526,5.0,0.001,10140.974028348923
19200,5.64068,3.08564,0.29,0.544,5.0,0.001,10246.583333015442
19400,5.60274,3.04818,0.286,0.562,5.0,0.001,10352.152211666107
19401,5.74682,3.19227,0.252,0.526,5.0,0.001,10353.387911319733
19402,5.65111,3.09656,0.276,0.558,5.0,0.001,10352.491676092148
19600,5.7794,3.22532,0.28,0.508,5.0,0.001,10460.686197757721
19601,5.67509,3.12101,0.284,0.57,5.0,0.001,10460.941461324692
19602,5.56002,3.00595,0.288,0.58,5.0,0.001,10461.399476766586
19800,5.71824,3.16464,0.292,0.542,5.0,0.001,10566.73868227005
19800,5.69905,3.14544,0.276,0.558,5.0,0.001,10566.78302526474
19801,5.62737,3.07377,0.304,0.534,4.0,0.001,10566.937740802765
19802,5.70858,3.15498,0.268,0.526,5.0,0.001,10567.845597982407
20001,5.54123,2.98811,0.286,0.572,5.0,0.001,10673.38321685791
20001,5.67268,3.11956,0.276,0.544,6.0,0.001,10674.321694374084
20200,5.69694,3.1443,0.29,0.552,4.0,0.001,10779.607529640198
20202,5.55148,2.99884,0.29,0.562,6.0,0.001,10781.247394561768
20202,5.63297,3.08033,0.306,0.582,5.0,0.001,10781.428566455841
20401,5.53187,2.97971,0.294,0.582,5.0,0.001,10886.727453708649
20401,5.73873,3.18657,0.282,0.528,6.0,0.001,10887.284904241562
